junction_id,inc_lanes,int_lanes,stake_number,route_direction,route_code,section_code
-26247,-802_0 -802_1,:-26247_0_0 :-26247_0_1,1930.029,upstream,G5,G0005006
-39956,-8710_0 -8710_1,:-39956_0_0 :-39956_0_1,1930.064,upstream,G5,G0005006
-26488,-878_0 -2780_0 -2780_1,:-26488_0_0 :-26488_1_0 :-26488_1_1,1930.095,downstream,G5,G0005006
-37123,-4416_0 -4416_1,:-37123_0_0 :-37123_0_1,1930.216,downstream,G5,G0005006
-29110,-1670_0,:-29110_0_0,1930.299,downstream,G5,G0005006
-34278,-3374_0,:-34278_0_0,1930.299,downstream,G5,G0005006
-34265,-8150_0,:-34265_0_0,1930.299,downstream,G5,G0005006
-52369,-14394_0 -14394_1,:-52369_0_0 :-52369_0_1,1930.537,upstream,G5,G0005006
-52374,-17016_0 -10098_0 -10098_1,:-52374_0_0 :-52374_1_0 :-52374_1_1,1930.549,downstream,G5,G0005006
-39506,-5218_0 -5218_1,:-39506_0_0 :-39506_1_0 :-39506_1_1,1931.010,downstream,G5,G0005006
-49949,-9090_0,:-49949_0_0,1931.010,upstream,G5,G0005006
-46149,-12224_0 -7734_0,:-46149_0_0 :-46149_1_0,1931.010,upstream,G5,G0005006
-46072,-7702_0,:-46072_0_0,1931.010,upstream,G5,G0005006
-26668,-1318_0 -1318_1,:-26668_0_0 :-26668_0_1,1931.059,downstream,G5,G0005006
-26670,-914_0 -914_1,:-26670_0_0 :-26670_1_0 :-26670_1_1,1931.363,downstream,G5,G0005006
-28234,-10512_0 -10512_1,:-28234_0_0 :-28234_0_1,1931.421,downstream,G5,G0005006
-53515,-12208_0 -12208_1,:-53515_0_0 :-53515_0_1 :-53515_2_0 :-53515_2_1,1931.421,downstream,G5,G0005006
-28236,-1424_0 -1424_1,:-28236_0_0 :-28236_0_1,1931.421,downstream,G5,G0005006
-41024,-7700_0 -7700_1,:-41024_0_0 :-41024_0_1,1931.455,downstream,G5,G0005006
-41025,-5774_0 -5774_1,:-41025_0_0 :-41025_0_1,1931.482,downstream,G5,G0005006
-26318,-10204_0,:-26318_0_0,1932.083,downstream,G5,G0005006
-42045,-6152_0,:-42045_0_0,1932.083,downstream,G5,G0005006
-45944,-7662_0 -10514_0 -10514_1,:-45944_0_0 :-45944_1_0 :-45944_1_1,1932.083,downstream,G5,G0005006
-26324,-832_0,:-26324_0_0,1932.083,downstream,G5,G0005006
-30930,-8584_0 -8584_1,:-30930_0_0 :-30930_0_1,1932.477,downstream,G5,G0005006
-30938,-2200_0 -2200_1,:-30938_0_0 :-30938_0_1,1932.857,downstream,G5,G0005006
-44618,-15306_0 -15306_1,:-44618_0_0 :-44618_0_1,1936.279,downstream,G5,G0005006
-44619,-7090_0 -7090_1,:-44619_0_0 :-44619_0_1,1936.342,downstream,G5,G0005006
-58672,-12722_0 -12722_1,:-58672_0_0 :-58672_0_1,1936.479,downstream,G5,G0005006
-69772,-17396_0 -17396_1,:-69772_0_0 :-69772_0_1,1936.543,downstream,G5,G0005006
-40569,-16198_0 -16198_1,:-40569_0_0 :-40569_0_1,1937.702,upstream,G5,G0005006
-40506,-13150_0 -13150_1,:-40506_0_0 :-40506_0_1,1937.848,upstream,G5,G0005006
-51005,-17394_0 -17394_1,:-51005_0_0 :-51005_0_1,1937.929,upstream,G5,G0005006
-51007,-9472_0 -9472_1,:-51007_0_0 :-51007_0_1,1937.951,upstream,G5,G0005006
-40570,-5628_0 -5628_1,:-40570_0_0 :-40570_0_1,1937.973,upstream,G5,G0005006
-32495,-5594_0 -5594_1,:-32495_0_0 :-32495_0_1,1938.011,downstream,G5,G0005006
-36554,-14932_0 -14932_1,:-36554_0_0 :-36554_0_1,1938.141,upstream,G5,G0005006
-48209,-9190_0 -8470_0 -8470_1,:-48209_0_0 :-48209_1_0 :-48209_1_1,1938.169,upstream,G5,G0005006
-48206,-15482_0 -15482_1,:-48206_0_0 :-48206_0_1,1938.210,upstream,G5,G0005006
-39209,-5122_0,:-39209_0_0 :-39209_1_0,1938.223,upstream,G5,G0005006
-36556,-4180_0 -4180_1,:-36556_0_0 :-36556_0_1,1938.223,downstream,G5,G0005006
-39206,,,1938.223,upstream,G5,G0005006
-32502,-2698_0 -2698_1,:-32502_0_0 :-32502_0_1,1939.109,downstream,G5,G0005006
-30539,-2100_0,,1939.243,downstream,G5,G0005006
-30536,-9424_0 -2540_0,:-30536_0_0 :-30536_1_0,1939.243,downstream,G5,G0005006
-32011,-13274_0 -13274_1,:-32011_0_0 :-32011_1_0 :-32011_1_1,1939.243,downstream,G5,G0005006
-38504,-4864_0 -4864_1,:-38504_0_0 :-38504_0_1,1939.299,downstream,G5,G0005006
-41722,-12698_0 -12698_1,:-41722_0_0 :-41722_0_1,1939.400,downstream,G5,G0005006
-32031,-2542_0 -2542_1,:-32031_0_0 :-32031_0_1,1939.543,downstream,G5,G0005006
-37090,-12186_0 -12186_1,:-37090_0_0 :-37090_0_1,1939.567,downstream,G5,G0005006
-29235,-12280_0 -4402_0 -4402_1,:-29235_0_0 :-29235_1_0 :-29235_1_1,1939.711,downstream,G5,G0005006
-28332,-6000_0 -6000_1,:-28332_0_0 :-28332_0_1,1939.738,downstream,G5,G0005006
-28333,-1460_0 -1460_1,:-28333_0_0 :-28333_0_1,1939.815,downstream,G5,G0005006
-30803,-7038_0 -7038_1,:-30803_0_0 :-30803_0_1,1940.440,downstream,G5,G0005006
-30805,-2158_0 -2158_1,:-30805_0_0 :-30805_0_1,1940.560,downstream,G5,G0005006
-36027,-13216_0 -13216_1,:-36027_0_0 :-36027_0_1,1940.688,upstream,G5,G0005006
-28239,-11854_0 -11854_1,:-28239_0_0 :-28239_0_1,1940.717,downstream,G5,G0005006
-51237,-13880_0 -13880_1,:-51237_0_0 :-51237_0_1,1940.770,upstream,G5,G0005006
-29239,-1704_0 -1704_1,:-29239_0_0 :-29239_0_1,1940.777,upstream,G5,G0005006
-26243,-1428_0 -1428_1,:-26243_0_0 :-26243_0_1,1940.778,downstream,G5,G0005006
-36028,-3954_0 -3954_1,:-36028_0_0 :-36028_0_1,1940.920,upstream,G5,G0005006
-43693,-6742_0,:-43693_0_0,1940.926,downstream,G5,G0005006
-25396,-9582_0 -9582_1,:-25396_0_0 :-25396_0_1,1940.926,downstream,G5,G0005006
-43692,-9188_0,:-43692_0_0,1940.926,downstream,G5,G0005006
-54922,-12772_0 -12772_1,:-54922_0_0 :-54922_0_1,1941.989,upstream,G5,G0005006
-54923,-11028_0 -11028_1,:-54923_0_0 :-54923_0_1,1942.065,upstream,G5,G0005006
-45863,-12770_0,:-45863_0_0,1942.089,upstream,G5,G0005006
-27119,-16510_0 -11950_0 -11950_1,:-27119_0_0 :-27119_1_0 :-27119_1_1,1942.089,downstream,G5,G0005006
-38629,-4906_0,:-38629_0_0,1942.089,upstream,G5,G0005006
-40577,-5632_0,:-40577_0_0,1942.679,upstream,G5,G0005006
-51175,-16278_0,:-51175_0_0,1942.679,upstream,G5,G0005006
-35591,-13566_0,:-35591_0_0,1942.679,upstream,G5,G0005006
-35596,-3798_0,:-35596_0_0 :-35596_1_0,1942.679,upstream,G5,G0005006
-25413,-586_0 -586_1,:-25413_0_0 :-25413_1_0 :-25413_1_1,1942.825,downstream,G5,G0005006
-68440,-16870_0,,1942.946,downstream,G5,G0005006
-45891,-13938_0 -7634_0,:-45891_0_0 :-45891_1_0,1942.946,downstream,G5,G5京昆高速（成雅段）
-37324,-13936_0 -13936_1,:-37324_0_0 :-37324_0_1,1943.094,downstream,G5,G5京昆高速（成雅段）
-37325,-4486_0 -4486_1,:-37325_0_0 :-37325_0_1,1943.141,downstream,G5,G5京昆高速（成雅段）
-38628,-16982_0,:-38628_0_0,1943.229,downstream,G5,G5京昆高速（成雅段）
-33091,-16980_0 -16980_1 -5532_0 -5532_1,:-33091_0_0 :-33091_0_1 :-33091_2_0 :-33091_2_1,1943.229,downstream,G5,G5京昆高速（成雅段）
-65619,,,1943.229,downstream,G5,G5京昆高速（成雅段）
-65625,-15520_0 -15520_1,:-65625_0_0 :-65625_0_1 :-65625_2_0,1943.229,downstream,G5,G5京昆高速（成雅段）
-51035,-15372_0 -15372_1,:-51035_0_0 :-51035_0_1,1943.487,upstream,G5,G0005006
-52998,-14134_0 -14134_1,:-52998_0_0 :-52998_0_1,1943.608,upstream,G5,G0005006
-51036,-9490_0 -9490_1,:-51036_0_0 :-51036_0_1,1943.623,upstream,G5,G0005006
-34145,-3330_0,:-34145_0_0,1943.653,upstream,G5,G0005006
-40520,-5604_0 -5604_1,:-40520_0_0 :-40520_0_1,1943.664,upstream,G5,G0005006
-39685,-10344_0 -10344_1,:-39685_0_0 :-39685_0_1,1943.681,upstream,G5,G0005006
-34141,-13908_0 -13908_1,:-34141_0_0 :-34141_1_0 :-34141_1_1,1943.698,upstream,G5,G0005006
-40515,-15748_0 -15748_1,:-40515_0_0 :-40515_0_1,1943.701,upstream,G5,G0005006
-34142,-11756_0 -11756_1 -3328_0 -3328_1,:-34142_0_0 :-34142_1_0 :-34142_1_1 :-34142_3_0 :-34142_3_1 :-34142_6_0,1943.704,downstream,G5,G0005006
-61833,-17052_0 -17052_1,:-61833_0_0 :-61833_0_1,1943.716,upstream,G5,G0005006
-40579,-5634_0 -5634_1,:-40579_0_0 :-40579_0_1,1943.730,upstream,G5,G0005006
-57689,-12300_0 -12300_1,:-57689_0_0 :-57689_0_1,1943.739,upstream,G5,G0005006
-64847,-16158_0,:-64847_0_0,1943.743,upstream,G5,G0005006
-45060,-10524_0,:-45060_0_0,1943.743,upstream,G5,G0005006
-52157,-9998_0 -9998_1,:-52157_0_0 :-52157_0_1,1943.743,upstream,G5,G0005006
-34800,-15462_0,:-34800_0_0 :-34800_0_1,1943.743,upstream,G5,G0005006
-44789,-16276_0 -7274_0,:-44789_0_0 :-44789_1_0,1943.743,upstream,G5,G0005006
-44791,-7148_0,:-44791_0_0,1943.743,upstream,G5,G0005006
-34804,-3508_0 -3508_1 -8378_0 -8378_1,:-34804_0_0 :-34804_0_1 :-34804_2_0 :-34804_2_1,1943.743,downstream,G5,G0005006
-65310,,,1943.743,upstream,G5,G0005006
-32415,-15172_0,:-32415_0_0,1943.743,upstream,G5,G0005006
-32416,-2664_0 -5290_0 -5290_1,:-32416_0_0 :-32416_1_0 :-32416_1_1,1943.743,upstream,G5,G0005006
-33663,-14286_0 -12298_0 -12298_1,:-33663_0_0 :-33663_1_0 :-33663_1_1,1943.845,downstream,G5,G0005006
-33813,-3218_0 -3218_1,:-33813_0_0,1943.845,upstream,G5,G0005006
-33667,-3160_0 -3160_1,:-33667_0_0 :-33667_0_1,1943.931,downstream,G5,G0005006
-42115,-9200_0 -9200_1,:-42115_0_0 :-42115_0_1,1943.960,downstream,G5,G0005006
-27138,-1046_0 -1046_1,:-27138_0_0 :-27138_0_1,1944.009,downstream,G5,G0005006
-56980,-12004_0 -12004_1,:-56980_0_0 :-56980_0_1,1944.051,downstream,G5,G0005006
-37812,-6174_0 -6174_1,:-37812_0_0 :-37812_0_1,1944.102,downstream,G5,G0005006
-37791,-4644_0 -4644_1,:-37791_0_0 :-37791_0_1,1944.186,downstream,G5,G0005006
-54370,-12016_0 -12016_1,:-54370_0_0 :-54370_0_1,1944.235,upstream,G5,G0005006
-54375,-10818_0 -10818_1,:-54375_0_0 :-54375_0_1,1944.268,upstream,G5,G0005006
-36749,-13392_0 -13392_1,:-36749_0_0 :-36749_0_1,1944.361,downstream,G5,G0005006
-36750,-4242_0 -4242_1,:-36750_0_0 :-36750_0_1,1944.374,downstream,G5,G0005006
-33092,-2932_0 -2932_1,:-33092_0_0 :-33092_0_1,1944.548,upstream,G5,G0005006
-41208,-15712_0 -15712_1,:-41208_0_0 :-41208_0_1,1944.548,downstream,G5,G0005006
-37800,-4636_0 -4636_1,:-37800_0_0 :-37800_0_1,1944.831,downstream,G5,G0005006
-57345,-15012_0,:-57345_0_0,1944.849,upstream,G5,G0005006
-50914,-12170_0,:-50914_0_0,1944.849,upstream,G5,G0005006
-61785,-13886_0 -13886_1,:-61785_0_0 :-61785_1_0 :-61785_1_1,1944.849,downstream,G5,G0005006
-50656,-9330_0 -9330_1,:-50656_0_0 :-50656_0_1,1944.960,downstream,G5,G0005006
-64009,-16590_0 -16590_1,:-64009_0_0 :-64009_0_1,1945.026,downstream,G5,G0005006
-48515,-14772_0 -14772_1,:-48515_0_0 :-48515_0_1,1945.232,downstream,G5,G0005006
-64497,-15014_0 -15014_1,:-64497_0_0 :-64497_0_1,1945.255,downstream,G5,G0005006
-35039,-3594_0 -3594_1,:-35039_0_0 :-35039_0_1,1945.372,downstream,G5,G0005006
-46650,-8308_0 -8308_1,:-46650_0_0 :-46650_0_1,1945.390,downstream,G5,G0005006
-48554,-8586_0 -8586_1,,1945.852,downstream,G5,G0005006
-46655,-7932_0 -7932_1,:-46655_0_0 :-46655_0_1,1945.949,downstream,G5,G0005006
-33792,-5840_0 -5840_1,:-33792_0_0 :-33792_0_1 :-33792_2_0 :-33792_2_1,1946.437,downstream,G5,G0005006
-27953,-1320_0 -1320_1,:-27953_0_0 :-27953_0_1,1946.552,upstream,G5,G0005007
-51093,-9518_0 -9518_1,:-51093_0_0 :-51093_1_0 :-51093_1_1,1946.609,downstream,G5,G0005006
-27345,-3216_0 -3216_1,:-27345_0_0 :-27345_0_1,1946.638,downstream,G5,G0005006
-26821,-970_0 -970_1,:-26821_0_0 :-26821_0_1,1946.677,upstream,G5,G0005007
-27349,-1128_0 -1128_1,:-27349_0_0 :-27349_0_1,1946.702,downstream,G5,G0005006
-41877,-6070_0,:-41877_0_0,1946.772,downstream,G5,G0005006
-36741,-4234_0 -4234_1,:-36741_0_0 :-36741_1_0 :-36741_1_1,1946.772,downstream,G5,G0005006
-36394,-9510_0,:-36394_0_0,1946.772,downstream,G5,G0005006
-36412,-4102_0 -8988_0 -8988_1,:-36412_0_0 :-36412_1_0 :-36412_1_1,1946.772,downstream,G5,G0005006
-58520,-13066_0 -13066_1,:-58520_0_0 :-58520_0_1,1946.794,upstream,G5,G0005007
-35692,-3832_0 -3832_1,:-35692_0_0 :-35692_0_1,1946.807,upstream,G5,G0005007
-41868,-6068_0 -6068_1,:-41868_0_0 :-41868_0_1,1946.808,downstream,G5,G0005006
-59526,-15906_0 -15906_1,:-59526_0_0 :-59526_0_1,1946.859,upstream,G5,G0005007
-50959,-9432_0 -9432_1,:-50959_0_0 :-50959_0_1,1946.877,upstream,G5,G0005007
-27684,-8072_0 -8072_1,:-27684_0_0 :-27684_0_1,1946.899,downstream,G5,G0005006
-43349,-10488_0 -10488_1,:-43349_0_0 :-43349_0_1,1946.909,upstream,G5,G0005007
-27686,-1224_0 -1224_1,:-27686_0_0 :-27686_0_1,1946.922,downstream,G5,G0005006
-26817,-10406_0 -10406_1,:-26817_0_0 :-26817_0_1,1946.927,upstream,G5,G0005007
-65748,-15600_0 -15600_1,:-65748_0_0 :-65748_0_1,1946.932,upstream,G5,G0005007
-43746,-11610_0 -11610_1,:-43746_0_0 :-43746_0_1,1946.938,upstream,G5,G0005007
-50139,-9162_0 -9162_1,:-50139_0_0 :-50139_0_1,1946.944,upstream,G5,G0005007
-35778,-12508_0 -12508_1,:-35778_0_0 :-35778_0_1,1946.960,downstream,G5,G0005006
-41740,-12642_0 -12642_1,:-41740_0_0 :-41740_0_1,1946.965,upstream,G5,G0005007
-67802,-16552_0 -16552_1,:-67802_0_0 :-67802_0_1,1946.972,upstream,G5,G0005007
-63068,-14384_0 -14384_1,:-63068_0_0 :-63068_0_1,1946.975,upstream,G5,G0005007
-43747,-6778_0 -6778_1,:-43747_0_0 :-43747_0_1,1946.981,upstream,G5,G0005007
-56199,-16780_0 -16780_1,:-56199_0_0 :-56199_0_1,1946.989,upstream,G5,G0005007
-50137,-16814_0 -16814_1,:-50137_0_0 :-50137_0_1,1947.000,upstream,G5,G0005007
-41741,-6016_0 -6016_1,:-41741_0_0 :-41741_0_1,1947.008,upstream,G5,G0005007
-27949,-9850_0 -9850_1,:-27949_0_0 :-27949_0_1,1947.038,upstream,G5,G0005007
-25848,-9516_0 -9516_1,:-25848_0_0 :-25848_0_1,1947.038,downstream,G5,G0005007
-31246,-7878_0 -7878_1,:-31246_0_0 :-31246_0_1,1948.673,upstream,G5,G0005007
-48388,-8548_0 -8548_1,:-48388_0_0 :-48388_0_1,1948.826,upstream,G5,G0005007
-33476,-3072_0 -3858_0 -3858_1,:-33476_0_0 :-33476_1_0 :-33476_1_1,1948.924,upstream,G5,G0005007
-33649,-15496_0 -15496_1,:-33649_0_0 :-33649_0_1,1948.980,upstream,G5,G0005007
-42113,-15920_0 -15920_1,:-42113_0_0 :-42113_0_1,1948.984,upstream,G5,G0005007
-46507,-9486_0 -9486_1,:-46507_0_0 :-46507_0_1,1949.021,upstream,G5,G0005007
-33651,-3154_0 -3154_1,:-33651_0_0 :-33651_0_1,1949.048,upstream,G5,G0005007
-34933,-10708_0,:-34933_0_0,1949.084,downstream,G5,G0005006
-53541,-10710_0,:-53541_0_0,1949.084,downstream,G5,G0005006
-36109,-3994_0,:-36109_0_0,1949.084,downstream,G5,G0005006
-36107,-13434_0 -13434_1,:-36107_0_0 :-36107_1_0 :-36107_1_1,1949.084,downstream,G5,G0005006
-37912,-12956_0,:-37912_0_0,1949.084,downstream,G5,G0005006
-25659,-13052_0,:-25659_0_0,1949.084,downstream,G5,G0005006
-33469,-3558_0 -15116_0,:-33469_0_0 :-33469_1_0,1949.084,downstream,G5,G0005007
-25671,-648_0,:-25671_0_0,1949.084,downstream,G5,G0005006
-37916,-4674_0,:-37916_0_0 :-37916_1_0,1949.084,downstream,G5,G0005006
-31247,-2318_0 -2318_1,:-31247_0_0 :-31247_0_1,1949.084,downstream,G5,G0005007
-51191,-9558_0,:-51191_0_0,1949.084,downstream,G5,G0005006
-37077,-14502_0,:-37077_0_0,1949.386,upstream,G5,G0005007
-42114,-6172_0 -6172_1,:-42114_0_0 :-42114_0_1,1949.386,downstream,G5,G0005007
-52393,-10116_0,:-52393_0_0,1949.386,upstream,G5,G0005007
-55341,-14008_0 -14008_1,:-55341_0_0 :-55341_0_1,1949.486,downstream,G5,G0005007
-55342,-11200_0 -11200_1,:-55342_0_0 :-55342_0_1,1949.609,downstream,G5,G0005007
-64023,-15776_0 -15776_1,:-64023_0_0 :-64023_0_1,1949.787,downstream,G5,G0005007
-27823,-14780_0 -14780_1,:-27823_0_0 :-27823_0_1,1949.809,downstream,G5,G0005007
-68053,-16668_0,,1949.881,downstream,G5,G0005007
-45033,-7256_0,:-45033_0_0,1949.881,downstream,G5,G0005007
-48095,-8590_0 -8438_0,:-48095_0_0 :-48095_1_0,1949.881,downstream,G5,G0005007
-45010,-12100_0 -12100_1,:-45010_0_0 :-45010_1_0 :-45010_1_1,1949.881,downstream,G5,G0005007
-27831,-1300_0 -1300_1,:-27831_0_0 :-27831_0_1,1950.639,downstream,G5,G0005007
-45625,-7524_0 -7524_1,:-45625_0_0 :-45625_0_1,1950.767,downstream,G5,G0005007
-40760,-5694_0 -5694_1,:-40760_0_0 :-40760_0_1,1950.784,upstream,G5,G0005007
-52388,-14100_0,:-52388_0_0,1950.868,downstream,G5,G0005007
-32786,,,1950.868,downstream,G5,G0005007
-40759,-14098_0 -7254_0 -7254_1,:-40759_0_0 :-40759_1_0 :-40759_1_1,1950.868,upstream,G5,G0005007
-42852,-6458_0 -6458_1,:-42852_0_0 :-42852_0_1,1950.868,downstream,G5,G0005007
-32788,-2810_0,:-32788_0_0 :-32788_1_0,1950.868,downstream,G5,G0005007
-49742,-9032_0 -9032_1,:-49742_0_0 :-49742_0_1,1951.279,downstream,G5,G0005007
-56863,-11920_0 -11920_1,:-56863_0_0 :-56863_0_1,1951.348,downstream,G5,G0005007
-25894,-704_0 -704_1,:-25894_0_0 :-25894_0_1,1951.453,downstream,G5,G0005007
-47203,-8124_0 -8124_1,:-47203_0_0 :-47203_0_1,1951.581,downstream,G5,G0005007
-36021,-11246_0,:-36021_0_0,1951.655,upstream,G5,G0005007
-26463,-11886_0 -11886_1,:-26463_0_0 :-26463_1_0 :-26463_1_1,1951.655,downstream,G5,G0005007
-26475,-872_0,:-26475_0_0,1951.655,upstream,G5,G0005007
-36026,-3952_0,:-36026_0_0,1951.655,upstream,G5,G0005007
-31523,-15394_0 -10806_0 -10806_1,:-31523_0_0 :-31523_1_0 :-31523_1_1,1951.738,upstream,G5,G0005006
-31493,-9996_0,:-31493_0_0,1951.738,upstream,G5,G0005007
-42312,-6262_0,:-42312_0_0,1951.738,upstream,G5,G0005006
-42310,-13958_0,:-42310_0_0,1951.738,upstream,G5,G0005006
-52138,-16130_0 -16130_1,:-52138_0_0 :-52138_1_0 :-52138_1_1,1951.738,downstream,G5,G0005007
-31498,-2366_0,:-31498_0_0,1951.738,upstream,G5,G0005006
-26478,-4400_0 -874_0 -874_1,:-26478_0_0 :-26478_1_0 :-26478_1_1,1951.893,downstream,G5,G0005007
-38427,-17254_0 -17254_1,:-38427_0_0 :-38427_0_1,1955.272,downstream,G5,G0005007
-38429,-4842_0 -4842_1,:-38429_0_0 :-38429_0_1,1955.569,downstream,G5,G0005007
-43279,-11346_0 -11346_1,:-43279_0_0 :-43279_0_1,1956.774,downstream,G5,G0005007
-33390,-6608_0 -6608_1,:-33390_0_0 :-33390_0_1,1959.050,downstream,G5,G0005007
-33392,-3030_0 -3030_1,:-33392_0_0 :-33392_0_1,1959.313,downstream,G5,G0005007
-35264,-3668_0 -3668_1,:-35264_0_0 :-35264_0_1,1959.637,downstream,G5,G0005007
-35892,-3906_0 -3906_1,:-35892_0_0 :-35892_0_1,1959.776,downstream,G5,G0005007
-47723,-8328_0 -8328_1,:-47723_0_0 :-47723_0_1,1959.947,downstream,G5,G0005007
-47813,-8368_0 -8368_1,:-47813_0_0 :-47813_0_1,1960.040,downstream,G5,G0005007
-48792,-10190_0 -10190_1,:-48792_0_0 :-48792_0_1,1960.250,downstream,G5,G0005007
-42752,-8682_0 -8682_1,:-42752_0_0 :-42752_0_1,1960.413,downstream,G5,G0005007
-42753,-6402_0 -6402_1,:-42753_0_0 :-42753_0_1,1960.510,downstream,G5,G0005007
-59400,-16226_0 -16226_1,:-59400_0_0 :-59400_0_1,1960.624,downstream,G5,G0005007
-38015,-13010_0 -13010_1,:-38015_0_0 :-38015_0_1,1960.803,downstream,G5,G0005007
-38016,-4706_0 -4706_1,:-38016_0_0 :-38016_0_1,1960.825,downstream,G5,G0005007
-49180,-8844_0 -8844_1,:-49180_0_0 :-49180_0_1,1960.973,downstream,G5,G0005007
-53891,-10646_0 -10646_1,:-53891_0_0 :-53891_0_1,1961.464,downstream,G5,G0005007
-43748,-11668_0 -11668_1,:-43748_0_0 :-43748_0_1,1961.849,downstream,G5,G0005007
-26559,-6780_0 -6780_1,:-26559_0_0 :-26559_0_1,1962.541,downstream,G5,G0005007
-34928,-9726_0,:-34928_0_0,1970.117,downstream,G5,G5京昆高速（雅泸段）
-51303,-9602_0,,1970.117,downstream,G5,G0005007
-42040,-9160_0,:-42040_0_0,1970.117,downstream,G5,G5京昆高速（雅泸段）
-50553,-9284_0,:-50553_0_0,1970.117,downstream,G5,G0005007
-34930,-3554_0 -6148_0,:-34930_0_0 :-34930_1_0,1970.117,downstream,G5,G0005007
-61840,-14964_0 -14964_1,:-61840_0_0 :-61840_0_1,1971.284,upstream,G5,G5京昆高速（雅泸段）
-49078,-8802_0 -8802_1,:-49078_0_0 :-49078_0_1,1971.312,upstream,G5,G5京昆高速（雅泸段）
-31921,-13914_0 -13914_1,:-31921_0_0 :-31921_0_1,1971.318,upstream,G5,G5京昆高速（雅泸段）
-25566,-4320_0 -4320_1,:-25566_0_0 :-25566_0_1,1971.408,upstream,G5,G5京昆高速（雅泸段）
-37810,-4640_0 -4640_1,:-37810_0_0 :-37810_0_1,1971.553,upstream,G5,G5京昆高速（雅泸段）
-58688,-13462_0 -13462_1,:-58688_0_0 :-58688_0_1,1971.581,upstream,G5,G5京昆高速（雅泸段）
-49357,-8910_0 -8910_1,:-49357_0_0 :-49357_0_1,1971.616,upstream,G5,G5京昆高速（雅泸段）
-49062,-12740_0 -12740_1,:-49062_0_0 :-49062_0_1,1971.624,upstream,G5,G5京昆高速（雅泸段）
-57127,-12076_0 -12076_1,:-57127_0_0 :-57127_0_1,1971.656,upstream,G5,G5京昆高速（雅泸段）
-25570,-624_0 -624_1,:-25570_0_0 :-25570_0_1,1971.660,upstream,G5,G5京昆高速（雅泸段）
-26562,-892_0 -892_1,:-26562_0_0 :-26562_0_1,1971.671,upstream,G5,G5京昆高速（雅泸段）
-60530,-13940_0 -13940_1,:-60530_0_0 :-60530_0_1,1971.673,upstream,G5,G5京昆高速（雅泸段）
-49353,-11686_0 -11686_1,:-49353_0_0 :-49353_0_1,1971.702,upstream,G5,G5京昆高速（雅泸段）
-49852,-11804_0 -11804_1,:-49852_0_0 :-49852_0_1,1971.721,upstream,G5,G5京昆高速（雅泸段）
-31923,-2506_0 -2506_1,:-31923_0_0 :-31923_0_1,1971.726,upstream,G5,G5京昆高速（雅泸段）
-46315,-7788_0 -7788_1,:-46315_0_0 :-46315_0_1,1971.742,upstream,G5,G5京昆高速（雅泸段）
-51580,-15720_0 -15720_1,:-51580_0_0 :-51580_1_0 :-51580_1_1,1971.783,downstream,G5,G5京昆高速（雅泸段）
-35013,-3586_0,:-35013_0_0,1972.622,downstream,G5,G0005007
-51604,-13398_0 -9728_0 -9728_1,:-51604_0_0 :-51604_1_0 :-51604_1_1,1972.622,downstream,G5,G5京昆高速（雅泸段）
-35012,-8130_0,:-35012_0_0 :-35012_1_0,1972.622,downstream,G5,G5京昆高速（雅泸段）
-39612,-5270_0,:-39612_0_0,1972.622,downstream,G5,G5京昆高速（雅泸段）
-35014,-3588_0,:-35014_0_0,1972.622,downstream,G5,G5京昆高速（雅泸段）
-39606,,,1972.622,downstream,G5,G5京昆高速（雅泸段）
-38188,-15728_0 -15728_1,:-38188_0_0 :-38188_0_1,1972.744,upstream,G5,G0005007
-44965,-7228_0 -7228_1,:-44965_0_0 :-44965_0_1,1972.746,upstream,G5,G0005007
-56884,-14610_0 -14610_1,:-56884_0_0 :-56884_0_1,1972.819,upstream,G5,G0005007
-56887,-11936_0 -11936_1,:-56887_0_0 :-56887_0_1,1972.822,upstream,G5,G0005007
-37730,-4624_0 -4624_1,:-37730_0_0 :-37730_0_1,1972.916,upstream,G5,G0005007
-63286,-14486_0 -14486_1,:-63286_0_0 :-63286_0_1,1972.919,downstream,G5,G5京昆高速（雅泸段）
-50967,-9440_0 -9440_1,:-50967_0_0 :-50967_0_1,1972.920,upstream,G5,G0005007
-59758,-13152_0 -13152_1,:-59758_0_0 :-59758_0_1,1972.930,upstream,G5,G0005007
-55818,-15880_0 -15880_1,:-55818_0_0 :-55818_0_1,1972.953,downstream,G5,G5京昆高速（雅泸段）
-52441,-10136_0 -10136_1,:-52441_0_0 :-52441_0_1,1972.992,upstream,G5,G0005007
-50964,-17412_0 -17412_1,:-50964_0_0 :-50964_0_1,1972.995,upstream,G5,G0005007
-38824,-9644_0 -9644_1,:-38824_0_0 :-38824_0_1,1973.003,upstream,G5,G0005007
-39553,-12644_0 -12644_1,:-39553_0_0 :-39553_0_1,1973.006,upstream,G5,G0005007
-37728,-5246_0 -5246_1,:-37728_0_0 :-37728_0_1,1973.022,upstream,G5,G0005007
-38189,-4772_0 -4772_1,:-38189_0_0 :-38189_0_1,1973.026,upstream,G5,G0005007
-26263,-4986_0 -4986_1,:-26263_0_0 :-26263_0_1,1973.044,downstream,G5,G0005007
-48106,-17356_0 -17356_1,:-48106_0_0 :-48106_0_1,1973.623,upstream,G5,G0005007
