id,report_id,类型,开始时间,结束时间,发生地点,车道方向,占用车道情况,所在高速公路,伤亡情况,管控措施,上下行,junction_id,edge_id,inc_lanes,int_lanes,管控开始时间,管控结束时间,管控收费站,管控范围,详细信息,匹配地点
547,07180720,流量激增,2025-07-18 07:20:00,2025-07-18 07:50:00,G420151001000810010,绕东成龙站-绕东天府国际机场站门架,,G4202成都一绕高速,,,内环,,-14078,,,,,,,,
548,07240720,流量激增,2025-07-24 07:20:00,2025-07-24 07:35:00,G420151001000810010,绕东成龙站-绕东天府国际机场站门架,,G4202成都一绕高速,,,内环,,-14078,,,,,,,,
549,07251120,流量激增,2025-07-25 11:20:00,2025-07-25 11:30:00,G420151001000810010,绕东成龙站-绕东天府国际机场站门架,,G4202成都一绕高速,,,内环,,-14078,,,,,,,,
550,07280705,流量激增,2025-07-28 07:05:00,2025-07-28 07:25:00,G420151001000810010,绕东成龙站-绕东天府国际机场站门架,,G4202成都一绕高速,,,内环,,-14078,,,,,,,,
551,07290720,流量激增,2025-07-29 07:20:00,2025-07-29 07:35:00,G420151001000810010,绕东成龙站-绕东天府国际机场站门架,,G4202成都一绕高速,,,内环,,-14078,,,,,,,,
552,07300910,流量激增,2025-07-30 09:10:00,2025-07-30 09:20:00,G420151001000810010,绕东成龙站-绕东天府国际机场站门架,,G4202成都一绕高速,,,内环,,-14078,,,,,,,,
553,08050905,流量激增,2025-08-05 09:05:00,2025-08-05 09:25:00,G420151001000810010,绕东成龙站-绕东天府国际机场站门架,,G4202成都一绕高速,,,内环,,-14078,,,,,,,,
554,08120720,流量激增,2025-08-12 07:20:00,2025-08-12 07:40:00,G420151001000810010,绕东成龙站-绕东天府国际机场站门架,,G4202成都一绕高速,,,内环,,-14078,,,,,,,,
555,08120810,流量激增,2025-08-12 08:10:00,2025-08-12 08:20:00,G420151001000810010,绕东成龙站-绕东天府国际机场站门架,,G4202成都一绕高速,,,内环,,-14078,,,,,,,,
556,08150735,流量激增,2025-08-15 07:35:00,2025-08-15 07:55:00,G420151001000810010,绕东成龙站-绕东天府国际机场站门架,,G4202成都一绕高速,,,内环,,-14078,,,,,,,,
557,08150910,流量激增,2025-08-15 09:10:00,2025-08-15 09:20:00,G420151001000810010,绕东成龙站-绕东天府国际机场站门架,,G4202成都一绕高速,,,内环,,-14078,,,,,,,,
558,08250850,流量激增,2025-08-25 08:50:00,2025-08-25 09:05:00,G420151001000810010,绕东成龙站-绕东天府国际机场站门架,,G4202成都一绕高速,,,内环,,-14078,,,,,,,,
559,08260655,流量激增,2025-08-26 06:55:00,2025-08-26 07:30:00,G420151001000810010,绕东成龙站-绕东天府国际机场站门架,,G4202成都一绕高速,,,内环,,-14078,,,,,,,,
560,08290705,流量激增,2025-08-29 07:05:00,2025-08-29 07:30:00,G420151001000810010,绕东成龙站-绕东天府国际机场站门架,,G4202成都一绕高速,,,内环,,-14078,,,,,,,,
561,08290740,流量激增,2025-08-29 07:40:00,2025-08-29 07:55:00,G420151001000810010,绕东成龙站-绕东天府国际机场站门架,,G4202成都一绕高速,,,内环,,-14078,,,,,,,,
562,09010655,流量激增,2025-09-01 06:55:00,2025-09-01 07:10:00,G420151001000810010,绕东成龙站-绕东天府国际机场站门架,,G4202成都一绕高速,,,内环,,-14078,,,,,,,,
563,09010930,流量激增,2025-09-01 09:30:00,2025-09-01 09:40:00,G420151001000810010,绕东成龙站-绕东天府国际机场站门架,,G4202成都一绕高速,,,内环,,-14078,,,,,,,,
564,09030655,流量激增,2025-09-03 06:55:00,2025-09-03 07:40:00,G420151001000810010,绕东成龙站-绕东天府国际机场站门架,,G4202成都一绕高速,,,内环,,-14078,,,,,,,,
565,09050910,流量激增,2025-09-05 09:10:00,2025-09-05 09:25:00,G420151001000810010,绕东成龙站-绕东天府国际机场站门架,,G4202成都一绕高速,,,内环,,-14078,,,,,,,,
566,06160635,流量激增,2025-06-16 06:35:00,2025-06-16 06:45:00,G420151001000910010,绕东天府国际机场站-绕东成自泸站门架,,G4202成都一绕高速,,,内环,,-2602.118,,,,,,,,
567,08290735,流量激增,2025-08-29 07:35:00,2025-08-29 07:50:00,G420151001000910010,绕东天府国际机场站-绕东成自泸站门架,,G4202成都一绕高速,,,内环,,-2602.118,,,,,,,,
568,09010735,流量激增,2025-09-01 07:35:00,2025-09-01 07:50:00,G420151001000910010,绕东天府国际机场站-绕东成自泸站门架,,G4202成都一绕高速,,,内环,,-2602.118,,,,,,,,
569,07030720,流量激增,2025-07-03 07:20:00,2025-07-03 07:35:00,G420151001001010010,绕东成自泸站-绕东天府站门架,,G4202成都一绕高速,,,内环,,-9142,,,,,,,,
570,07280710,流量激增,2025-07-28 07:10:00,2025-07-28 07:20:00,G420151001001010010,绕东成自泸站-绕东天府站门架,,G4202成都一绕高速,,,内环,,-9142,,,,,,,,
571,09020740,流量激增,2025-09-02 07:40:00,2025-09-02 07:50:00,G420151001001010010,绕东成自泸站-绕东天府站门架,,G4202成都一绕高速,,,内环,,-9142,,,,,,,,
572,06251730,流量激增,2025-06-25 17:30:00,2025-06-25 17:45:00,G420151001001020010,绕东天府站-绕东成自泸站门架,,G4202成都一绕高速,,,外环,,-8502,,,,,,,,
573,07011720,流量激增,2025-07-01 17:20:00,2025-07-01 17:30:00,G420151001001020010,绕东天府站-绕东成自泸站门架,,G4202成都一绕高速,,,外环,,-8502,,,,,,,,
574,07021710,流量激增,2025-07-02 17:10:00,2025-07-02 17:20:00,G420151001001020010,绕东天府站-绕东成自泸站门架,,G4202成都一绕高速,,,外环,,-8502,,,,,,,,
575,06090725,流量激增,2025-06-09 07:25:00,2025-06-09 07:40:00,G420151001001120010,绕东锦城湖站-绕东天府站门架,,G4202成都一绕高速,,应急车道开放,外环,,-15344,,,,,,"edge_id:-15896,-15896.145,-3108,-15344,-992,-992.141,-10002,-16266",,
576,06100720,流量激增,2025-06-10 07:20:00,2025-06-10 07:30:00,G420151001001120010,绕东锦城湖站-绕东天府站门架,,G4202成都一绕高速,,应急车道开放,外环,,-15344,,,,,,"edge_id:-15896,-15896.145,-3108,-15344,-992,-992.141,-10002,-16266",,
577,06110740,流量激增,2025-06-11 07:40:00,2025-06-11 07:55:00,G420151001001120010,绕东锦城湖站-绕东天府站门架,,G4202成都一绕高速,,应急车道开放,外环,,-15344,,,,,,"edge_id:-15896,-15896.145,-3108,-15344,-992,-992.141,-10002,-16266",,
578,06180805,流量激增,2025-06-18 08:05:00,2025-06-18 08:15:00,G420151001001120010,绕东锦城湖站-绕东天府站门架,,G4202成都一绕高速,,应急车道开放,外环,,-15344,,,,,,"edge_id:-15896,-15896.145,-3108,-15344,-992,-992.141,-10002,-16266",,
579,06200725,流量激增,2025-06-20 07:25:00,2025-06-20 07:35:00,G420151001001120010,绕东锦城湖站-绕东天府站门架,,G4202成都一绕高速,,应急车道开放,外环,,-15344,,,,,,"edge_id:-15896,-15896.145,-3108,-15344,-992,-992.141,-10002,-16266",,
580,07070720,流量激增,2025-07-07 07:20:00,2025-07-07 07:35:00,G420151001001120010,绕东锦城湖站-绕东天府站门架,,G4202成都一绕高速,,应急车道开放,外环,,-15344,,,,,,"edge_id:-15896,-15896.145,-3108,-15344,-992,-992.141,-10002,-16266",,
581,07210740,流量激增,2025-07-21 07:40:00,2025-07-21 08:05:00,G420151001001120010,绕东锦城湖站-绕东天府站门架,,G4202成都一绕高速,,应急车道开放,外环,,-15344,,,,,,"edge_id:-15896,-15896.145,-3108,-15344,-992,-992.141,-10002,-16266",,
582,06181805,流量激增,2025-06-18 18:05:00,2025-06-18 18:20:00,G420151001001220010,绕东成雅站-绕东锦城湖站门架,,G4202成都一绕高速,,,外环,,-15156,,,,,,,,
583,09011710,流量激增,2025-09-01 17:10:00,2025-09-01 17:25:00,G420151001001310010,绕东成雅站-绕东机场站门架,,G4202成都一绕高速,,,内环,,-6140,,,,,,,,
584,06230635,流量激增,2025-06-23 06:35:00,2025-06-23 06:45:00,G420151001001320010,绕东机场站-绕东成雅站门架,,G4202成都一绕高速,,,外环,,-13696,,,,,,,,
585,06300635,流量激增,2025-06-30 06:35:00,2025-06-30 06:45:00,G420151001001320010,绕东机场站-绕东成雅站门架,,G4202成都一绕高速,,,外环,,-13696,,,,,,,,
586,06090715,流量激增,2025-06-09 07:15:00,2025-06-09 07:30:00,G42015100100301010,成都A入口,,G4202成都一绕高速,,,内环,,-8564,,,,,,,,
587,06120720,流量激增,2025-06-12 07:20:00,2025-06-12 07:30:00,G42015100100301010,成都A入口,,G4202成都一绕高速,,,内环,,-8564,,,,,,,,
588,06200725,流量激增,2025-06-20 07:25:00,2025-06-20 07:35:00,G42015100100301010,成都A入口,,G4202成都一绕高速,,,内环,,-8564,,,,,,,,
589,06230720,流量激增,2025-06-23 07:20:00,2025-06-23 07:30:00,G42015100100301010,成都A入口,,G4202成都一绕高速,,,内环,,-8564,,,,,,,,
590,07040735,流量激增,2025-07-04 07:35:00,2025-07-04 07:45:00,G42015100100301010,成都A入口,,G4202成都一绕高速,,,内环,,-8564,,,,,,,,
591,07140715,流量激增,2025-07-14 07:15:00,2025-07-14 07:30:00,G42015100100301010,成都A入口,,G4202成都一绕高速,,,内环,,-8564,,,,,,,,
592,07150735,流量激增,2025-07-15 07:35:00,2025-07-15 07:45:00,G42015100100301010,成都A入口,,G4202成都一绕高速,,,内环,,-8564,,,,,,,,
593,08040735,流量激增,2025-08-04 07:35:00,2025-08-04 07:45:00,G42015100100301010,成都A入口,,G4202成都一绕高速,,,内环,,-8564,,,,,,,,
594,08140735,流量激增,2025-08-14 07:35:00,2025-08-14 07:50:00,G42015100100301010,成都A入口,,G4202成都一绕高速,,,内环,,-8564,,,,,,,,
595,08150745,流量激增,2025-08-15 07:45:00,2025-08-15 07:55:00,G42015100100301010,成都A入口,,G4202成都一绕高速,,,内环,,-8564,,,,,,,,
596,08180730,流量激增,2025-08-18 07:30:00,2025-08-18 07:40:00,G42015100100301010,成都A入口,,G4202成都一绕高速,,,内环,,-8564,,,,,,,,
597,08260730,流量激增,2025-08-26 07:30:00,2025-08-26 07:50:00,G42015100100301010,成都A入口,,G4202成都一绕高速,,,内环,,-8564,,,,,,,,
598,09020730,流量激增,2025-09-02 07:30:00,2025-09-02 07:45:00,G42015100100301010,成都A入口,,G4202成都一绕高速,,,内环,,-8564,,,,,,,,
599,09030725,流量激增,2025-09-03 07:25:00,2025-09-03 07:40:00,G42015100100301010,成都A入口,,G4202成都一绕高速,,,内环,,-8564,,,,,,,,
600,06160650,流量激增,2025-06-16 06:50:00,2025-06-16 07:00:00,G42015100100302010,成都B出口,,G4202成都一绕高速,,,内环,,-4058,,,,,,,,
601,06090750,流量激增,2025-06-09 07:50:00,2025-06-09 08:05:00,G42015100100402010,天府出口,,G4202成都一绕高速,,,内环,,-11206,,,,,,,,
602,06090750,流量激增,2025-06-09 07:50:00,2025-06-09 08:05:00,G42015100100402010,天府出口,,G4202成都一绕高速,,,内环,,-11206,,,,,,,,
603,06110740,流量激增,2025-06-11 07:40:00,2025-06-11 08:00:00,G42015100100402010,天府出口,,G4202成都一绕高速,,,内环,,-11206,,,,,,,,
604,06110740,流量激增,2025-06-11 07:40:00,2025-06-11 08:00:00,G42015100100402010,天府出口,,G4202成都一绕高速,,,内环,,-11206,,,,,,,,
605,06130735,流量激增,2025-06-13 07:35:00,2025-06-13 07:45:00,G42015100100402010,天府出口,,G4202成都一绕高速,,,内环,,-11206,,,,,,,,
606,06130735,流量激增,2025-06-13 07:35:00,2025-06-13 07:45:00,G42015100100402010,天府出口,,G4202成都一绕高速,,,内环,,-11206,,,,,,,,
607,06240800,流量激增,2025-06-24 08:00:00,2025-06-24 08:20:00,G42015100100402010,天府出口,,G4202成都一绕高速,,,内环,,-11206,,,,,,,,
608,06240800,流量激增,2025-06-24 08:00:00,2025-06-24 08:20:00,G42015100100402010,天府出口,,G4202成都一绕高速,,,内环,,-11206,,,,,,,,
609,06250750,流量激增,2025-06-25 07:50:00,2025-06-25 08:10:00,G42015100100402010,天府出口,,G4202成都一绕高速,,,内环,,-11206,,,,,,,,
610,06250750,流量激增,2025-06-25 07:50:00,2025-06-25 08:10:00,G42015100100402010,天府出口,,G4202成都一绕高速,,,内环,,-11206,,,,,,,,
611,07080730,流量激增,2025-07-08 07:30:00,2025-07-08 08:00:00,G42015100100402010,天府出口,,G4202成都一绕高速,,,内环,,-11206,,,,,,,,
612,07080730,流量激增,2025-07-08 07:30:00,2025-07-08 08:00:00,G42015100100402010,天府出口,,G4202成都一绕高速,,,内环,,-11206,,,,,,,,
613,07090800,流量激增,2025-07-09 08:00:00,2025-07-09 08:15:00,G42015100100402010,天府出口,,G4202成都一绕高速,,,内环,,-11206,,,,,,,,
614,07090800,流量激增,2025-07-09 08:00:00,2025-07-09 08:15:00,G42015100100402010,天府出口,,G4202成都一绕高速,,,内环,,-11206,,,,,,,,
615,07100800,流量激增,2025-07-10 08:00:00,2025-07-10 08:10:00,G42015100100402010,天府出口,,G4202成都一绕高速,,,内环,,-11206,,,,,,,,
616,07100800,流量激增,2025-07-10 08:00:00,2025-07-10 08:10:00,G42015100100402010,天府出口,,G4202成都一绕高速,,,内环,,-11206,,,,,,,,
617,07140740,流量激增,2025-07-14 07:40:00,2025-07-14 08:10:00,G42015100100402010,天府出口,,G4202成都一绕高速,,,内环,,-11206,,,,,,,,
618,07140740,流量激增,2025-07-14 07:40:00,2025-07-14 08:10:00,G42015100100402010,天府出口,,G4202成都一绕高速,,,内环,,-11206,,,,,,,,
619,08050745,流量激增,2025-08-05 07:45:00,2025-08-05 08:05:00,G42015100100402010,天府出口,,G4202成都一绕高速,,,内环,,-11206,,,,,,,,
620,08050745,流量激增,2025-08-05 07:45:00,2025-08-05 08:05:00,G42015100100402010,天府出口,,G4202成都一绕高速,,,内环,,-11206,,,,,,,,
621,08220750,流量激增,2025-08-22 07:50:00,2025-08-22 08:10:00,G42015100100402010,天府出口,,G4202成都一绕高速,,,内环,,-11206,,,,,,,,
622,08220750,流量激增,2025-08-22 07:50:00,2025-08-22 08:10:00,G42015100100402010,天府出口,,G4202成都一绕高速,,,内环,,-11206,,,,,,,,
623,08270740,流量激增,2025-08-27 07:40:00,2025-08-27 08:15:00,G42015100100402010,天府出口,,G4202成都一绕高速,,,内环,,-11206,,,,,,,,
624,08270740,流量激增,2025-08-27 07:40:00,2025-08-27 08:15:00,G42015100100402010,天府出口,,G4202成都一绕高速,,,内环,,-11206,,,,,,,,
625,09010745,流量激增,2025-09-01 07:45:00,2025-09-01 08:10:00,G42015100100402010,天府出口,,G4202成都一绕高速,,,内环,,-11206,,,,,,,,
626,09010745,流量激增,2025-09-01 07:45:00,2025-09-01 08:10:00,G42015100100402010,天府出口,,G4202成都一绕高速,,,内环,,-11206,,,,,,,,
627,07161805,流量激增,2025-07-16 18:05:00,2025-07-16 18:20:00,G42015100100501010,成都A入口,,G4202成都一绕高速,,,内环,,-3732,,,,,,,,
628,06091650,流量激增,2025-06-09 16:50:00,2025-06-09 17:00:00,G42015100100502020,华阳D出口,,G4202成都一绕高速,,,外环,,-5434,,,,,,,,
629,06120905,流量激增,2025-06-12 09:05:00,2025-06-12 09:15:00,G42015100100502020,华阳D出口,,G4202成都一绕高速,,,外环,,-5434,,,,,,,,
630,06181655,流量激增,2025-06-18 16:55:00,2025-06-18 17:05:00,G42015100100502020,华阳D出口,,G4202成都一绕高速,,,外环,,-5434,,,,,,,,
631,06201750,流量激增,2025-06-20 17:50:00,2025-06-20 18:00:00,G42015100100502020,华阳D出口,,G4202成都一绕高速,,,外环,,-5434,,,,,,,,
632,06231715,流量激增,2025-06-23 17:15:00,2025-06-23 17:30:00,G42015100100502020,华阳D出口,,G4202成都一绕高速,,,外环,,-5434,,,,,,,,
633,06261655,流量激增,2025-06-26 16:55:00,2025-06-26 17:05:00,G42015100100502020,华阳D出口,,G4202成都一绕高速,,,外环,,-5434,,,,,,,,
634,06281740,流量激增,2025-06-28 17:40:00,2025-06-28 17:50:00,G42015100100502020,华阳D出口,,G4202成都一绕高速,,,外环,,-5434,,,,,,,,
635,06301750,流量激增,2025-06-30 17:50:00,2025-06-30 18:00:00,G42015100100502020,华阳D出口,,G4202成都一绕高速,,,外环,,-5434,,,,,,,,
636,07031755,流量激增,2025-07-03 17:55:00,2025-07-03 18:10:00,G42015100100502020,华阳D出口,,G4202成都一绕高速,,,外环,,-5434,,,,,,,,
637,07080830,流量激增,2025-07-08 08:30:00,2025-07-08 08:40:00,G42015100100502020,华阳D出口,,G4202成都一绕高速,,,外环,,-5434,,,,,,,,
638,07100835,流量激增,2025-07-10 08:35:00,2025-07-10 08:45:00,G42015100100502020,华阳D出口,,G4202成都一绕高速,,,外环,,-5434,,,,,,,,
639,07111755,流量激增,2025-07-11 17:55:00,2025-07-11 18:10:00,G42015100100502020,华阳D出口,,G4202成都一绕高速,,,外环,,-5434,,,,,,,,
640,07180810,流量激增,2025-07-18 08:10:00,2025-07-18 08:25:00,G42015100100502020,华阳D出口,,G4202成都一绕高速,,,外环,,-5434,,,,,,,,
641,07181830,流量激增,2025-07-18 18:30:00,2025-07-18 18:40:00,G42015100100502020,华阳D出口,,G4202成都一绕高速,,,外环,,-5434,,,,,,,,
642,07230830,流量激增,2025-07-23 08:30:00,2025-07-23 08:40:00,G42015100100502020,华阳D出口,,G4202成都一绕高速,,,外环,,-5434,,,,,,,,
643,07240830,流量激增,2025-07-24 08:30:00,2025-07-24 08:40:00,G42015100100502020,华阳D出口,,G4202成都一绕高速,,,外环,,-5434,,,,,,,,
644,07262150,流量激增,2025-07-26 21:50:00,2025-07-26 22:00:00,G42015100100502020,华阳D出口,,G4202成都一绕高速,,,外环,,-5434,,,,,,,,
645,07311800,流量激增,2025-07-31 18:00:00,2025-07-31 18:10:00,G42015100100502020,华阳D出口,,G4202成都一绕高速,,,外环,,-5434,,,,,,,,
646,08051835,流量激增,2025-08-05 18:35:00,2025-08-05 18:45:00,G42015100100502020,华阳D出口,,G4202成都一绕高速,,,外环,,-5434,,,,,,,,
647,08081715,流量激增,2025-08-08 17:15:00,2025-08-08 17:35:00,G42015100100502020,华阳D出口,,G4202成都一绕高速,,,外环,,-5434,,,,,,,,
648,08150830,流量激增,2025-08-15 08:30:00,2025-08-15 08:40:00,G42015100100502020,华阳D出口,,G4202成都一绕高速,,,外环,,-5434,,,,,,,,
649,08260810,流量激增,2025-08-26 08:10:00,2025-08-26 08:30:00,G42015100100502020,华阳D出口,,G4202成都一绕高速,,,外环,,-5434,,,,,,,,
650,08261820,流量激增,2025-08-26 18:20:00,2025-08-26 18:30:00,G42015100100502020,华阳D出口,,G4202成都一绕高速,,,外环,,-5434,,,,,,,,
651,09021720,流量激增,2025-09-02 17:20:00,2025-09-02 17:40:00,G42015100100502020,华阳D出口,,G4202成都一绕高速,,,外环,,-5434,,,,,,,,
652,09031740,流量激增,2025-09-03 17:40:00,2025-09-03 17:55:00,G42015100100502020,华阳D出口,,G4202成都一绕高速,,,外环,,-5434,,,,,,,,
653,06251735,流量激增,2025-06-25 17:35:00,2025-06-25 17:45:00,G42015100100601010,成雅绕城站D匝道入口广场,,G4202成都一绕高速,,,内环,,-10274,,,,,,,,
654,08071735,流量激增,2025-08-07 17:35:00,2025-08-07 17:50:00,G42015100100601010,成雅绕城站D匝道入口广场,,G4202成都一绕高速,,,内环,,-10274,,,,,,,,
655,08181735,流量激增,2025-08-18 17:35:00,2025-08-18 17:45:00,G42015100100601010,成雅绕城站D匝道入口广场,,G4202成都一绕高速,,,内环,,-10274,,,,,,,,
656,06101750,流量激增,2025-06-10 17:50:00,2025-06-10 18:00:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
657,06111815,流量激增,2025-06-11 18:15:00,2025-06-11 18:25:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
658,06121745,流量激增,2025-06-12 17:45:00,2025-06-12 18:00:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
659,06121810,流量激增,2025-06-12 18:10:00,2025-06-12 18:20:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
660,06151750,流量激增,2025-06-15 17:50:00,2025-06-15 18:00:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
661,06161735,流量激增,2025-06-16 17:35:00,2025-06-16 17:45:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
662,06191725,流量激增,2025-06-19 17:25:00,2025-06-19 17:45:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
663,06191755,流量激增,2025-06-19 17:55:00,2025-06-19 18:05:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
664,06191835,流量激增,2025-06-19 18:35:00,2025-06-19 18:45:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
665,06211830,流量激增,2025-06-21 18:30:00,2025-06-21 18:40:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
666,06221830,流量激增,2025-06-22 18:30:00,2025-06-22 18:45:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
667,06231740,流量激增,2025-06-23 17:40:00,2025-06-23 17:50:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
668,06231825,流量激增,2025-06-23 18:25:00,2025-06-23 18:45:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
669,06241705,流量激增,2025-06-24 17:05:00,2025-06-24 17:15:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
670,06241845,流量激增,2025-06-24 18:45:00,2025-06-24 18:55:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
671,06251740,流量激增,2025-06-25 17:40:00,2025-06-25 18:00:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
672,06261745,流量激增,2025-06-26 17:45:00,2025-06-26 18:00:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
673,06271705,流量激增,2025-06-27 17:05:00,2025-06-27 17:35:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
674,06272015,流量激增,2025-06-27 20:15:00,2025-06-27 20:25:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
675,06281740,流量激增,2025-06-28 17:40:00,2025-06-28 17:55:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
676,06301715,流量激增,2025-06-30 17:15:00,2025-06-30 17:25:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
677,06301735,流量激增,2025-06-30 17:35:00,2025-06-30 17:45:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
678,07011715,流量激增,2025-07-01 17:15:00,2025-07-01 17:30:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
679,07021720,流量激增,2025-07-02 17:20:00,2025-07-02 17:35:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
680,07031650,流量激增,2025-07-03 16:50:00,2025-07-03 17:00:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
681,07041725,流量激增,2025-07-04 17:25:00,2025-07-04 17:50:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
682,07061825,流量激增,2025-07-06 18:25:00,2025-07-06 18:40:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
683,07081710,流量激增,2025-07-08 17:10:00,2025-07-08 17:20:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
684,07081730,流量激增,2025-07-08 17:30:00,2025-07-08 17:45:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
685,07091745,流量激增,2025-07-09 17:45:00,2025-07-09 17:55:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
686,07091900,流量激增,2025-07-09 19:00:00,2025-07-09 19:10:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
687,07101715,流量激增,2025-07-10 17:15:00,2025-07-10 17:30:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
688,07101835,流量激增,2025-07-10 18:35:00,2025-07-10 18:50:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
689,07111625,流量激增,2025-07-11 16:25:00,2025-07-11 16:35:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
690,07121445,流量激增,2025-07-12 14:45:00,2025-07-12 14:55:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
691,07141735,流量激增,2025-07-14 17:35:00,2025-07-14 17:55:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
692,07141925,流量激增,2025-07-14 19:25:00,2025-07-14 19:35:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
693,07151745,流量激增,2025-07-15 17:45:00,2025-07-15 18:05:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
694,07151905,流量激增,2025-07-15 19:05:00,2025-07-15 19:15:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
695,07161655,流量激增,2025-07-16 16:55:00,2025-07-16 17:05:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
696,07171745,流量激增,2025-07-17 17:45:00,2025-07-17 17:55:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
697,07171805,流量激增,2025-07-17 18:05:00,2025-07-17 18:15:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
698,07180650,流量激增,2025-07-18 06:50:00,2025-07-18 07:00:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
699,07181745,流量激增,2025-07-18 17:45:00,2025-07-18 17:55:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
700,07190925,流量激增,2025-07-19 09:25:00,2025-07-19 09:40:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
701,07211700,流量激增,2025-07-21 17:00:00,2025-07-21 17:15:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
702,07211820,流量激增,2025-07-21 18:20:00,2025-07-21 18:35:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
703,07221725,流量激增,2025-07-22 17:25:00,2025-07-22 17:45:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
704,07231810,流量激增,2025-07-23 18:10:00,2025-07-23 18:20:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
705,07241915,流量激增,2025-07-24 19:15:00,2025-07-24 19:25:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
706,07250130,流量激增,2025-07-25 01:30:00,2025-07-25 01:45:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
